sheet,obj_code,obj_code_name,txn_date,doc_type,doc_number,origin,post_date,ref_doc_number,org_doc_number,entry_description,doc_description,vendor,budget_amount,actuals_amount,encumbrance_amount
2176300 BMEAM FY25,5490,Operating Supplies - Other,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-28915580: Eye protection and tape,Year End General Error Correction - Moving expenses to correct account,,0.0,-67.55,0.0
2176300 BMEAM FY25,5520,Conference Registration Fees,2024-08-29,PCDO,28711057,01,2024-08-29,,,Conference Registration Fee to BMES,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 80474 / BIOMEDICAL ENGINEERING SO / $625.00",,0.0,625.0,0.0
2176300 BMEAM FY25,5520,Conference Registration Fees,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-28711057: Conference Registration ...,Year End General Error Correction - Moving expenses to correct account,,0.0,-625.0,0.0
2176300 BMEAM FY25,5535,Purchasing Transaction Fees,2024-09-19,PCDO,28849510,01,2024-09-19,,,Bank Fee Foreign,Procurement Card - Auto Approve 09/19/2024 12:18 AM / 88921 / OVERLEAF SHARELATEX / $200.99,,0.0,1.99,0.0
2176300 BMEAM FY25,5535,Purchasing Transaction Fees,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-28849510: Bank Fee Foreign,Year End General Error Correction - Moving expenses to correct account,,0.0,-1.99,0.0
2176300 BMEAM FY25,5560,Freight In/Out - (Noncapital related),2024-11-12,PCDO,29395323,01,2024-11-12,,,Multiple sensors,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 121215 / DKC DIGI KEY CORP / $286.74",,0.0,4.99,0.0
2176300 BMEAM FY25,5560,Freight In/Out - (Noncapital related),2025-07-11,YEGE,31553281,01,2025-07-11,,,01-29395323: Multiple sensors,Year End General Error Correction - Moving expenses to correct account,,0.0,-4.99,0.0
2176300 BMEAM FY25,5760,Noncapitalized Equipment - EDP,2024-10-23,PCDO,29173181,01,2024-10-23,,,TV mount,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 107222 / AMAZON RETA O962810D3 / $43.47",,0.0,43.47,0.0
2176300 BMEAM FY25,5760,Noncapitalized Equipment - EDP,,,29173182,01,2024-10-23,,,cable management,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 107764 / AMAZON RETA 7G91K8SD3 / $21.73",,0.0,21.73,0.0
2176300 BMEAM FY25,5760,Noncapitalized Equipment - EDP,2025-04-15,PCDO,30623897,01,2025-04-15,,,USB3 Hub,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 195697 / AMAZON MKTPL NE1WD2JM3 / $41.28",,0.0,41.28,0.0
2176300 BMEAM FY25,5760,Noncapitalized Equipment - EDP,,,30623899,01,2025-04-15,,,USB docking station,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 195727 / AMAZON MKTPL CM0IZ4PC3 / $86.94",,0.0,86.94,0.0
2176300 BMEAM FY25,5760,Noncapitalized Equipment - EDP,,,30665061,01,2025-04-15,,,Monitors and peripheral devices,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 197879 / Amazon.com 5N17C16Y3 / $3956.15",,0.0,3956.15,0.0
2176300 BMEAM FY25,5760,Noncapitalized Equipment - EDP,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-29173181: TV mount,Year End General Error Correction - Moving expenses to correct account,,0.0,-43.47,0.0
2176300 BMEAM FY25,5760,Noncapitalized Equipment - EDP,,,,,,,,01-29173182: cable management,Year End General Error Correction - Moving expenses to correct account,,0.0,-21.73,0.0
2176300 BMEAM FY25,5760,Noncapitalized Equipment - EDP,,,,,,,,01-30623897: USB3 Hub,Year End General Error Correction - Moving expenses to correct account,,0.0,-41.28,0.0
2176300 BMEAM FY25,5760,Noncapitalized Equipment - EDP,,,,,,,,01-30623899: USB docking station,Year End General Error Correction - Moving expenses to correct account,,0.0,-86.94,0.0
2176300 BMEAM FY25,5760,Noncapitalized Equipment - EDP,,,,,,,,01-30665061: Monitors and peripheral ...,Year End General Error Correction - Moving expenses to correct account,,0.0,-3956.15,0.0
2176300 BMEAM FY25,6240,TRAVEL-OUT STATE,2024-07-11,DVCA,28255254,01,2024-07-11,,,Meals and Transportation,Disbursement Voucher T - Travel Expense - Alexander McGhee Vancouver WA [E:N],,0.0,322.72,0.0
2176300 BMEAM FY25,6241,TRAVEL-OUT OF STATE AIRLINES,2025-05-31,PCDO,30997778,01,2025-06-02,,,Auto Approve 05/31/2025 12:22 AM,Procurement Card - Auto Approve 05/31/2025 12:22 AM / 218665 / FRONTIER AI FGCJNT / $179.98,,0.0,179.98,0.0
2176300 BMEAM FY25,6241,TRAVEL-OUT OF STATE AIRLINES,,,30997779,01,2025-06-02,,,Auto Approve 05/31/2025 12:22 AM,Procurement Card - Auto Approve 05/31/2025 12:22 AM / 219463 / SOUTHWES 5262343367185 / $264.49,,0.0,264.49,0.0
2176300 BMEAM FY25,6241,TRAVEL-OUT OF STATE AIRLINES,2025-06-12,GEC,31258591,01,2025-06-12,,,01-30997778: Auto Approve 05/31/2025 ...,"General Error Correction - MCGHEE, ALEXANDER 5745",,0.0,-179.98,0.0
2176300 BMEAM FY25,6241,TRAVEL-OUT OF STATE AIRLINES,,,,,,,,01-30997779: Auto Approve 05/31/2025 ...,"General Error Correction - MCGHEE, ALEXANDER 5745",,0.0,-264.49,0.0
2176300 BMEAM FY25,6242,TRAVEL-OUT STATE HOTEL,2024-07-11,DVCA,28255254,01,2024-07-11,,,Lodging,Disbursement Voucher T - Travel Expense - Alexander McGhee Vancouver WA [E:N],,0.0,495.0,0.0
2176300 BMEAM FY25,7690,Scientific Equipment,2024-11-08,POA,28757619,01,2024-11-08,749517,,NIKON INSTRUMENTS INC,PO: 749517 Contract Manager: 39 Vendor: NIKON INSTRUMENTS INC Amount: 562254.36,NIKON INSTRUMENTS INC,0.0,0.0,22020.49
2176300 BMEAM FY25,7690,Scientific Equipment,2024-11-13,PRNC,29474828,01,2024-11-13,749517,,NIKON INSTRUMENTS INC,PO: 749517 Vendor: NIKON INSTRUMENTS INC Account: UA 2176300 BMEAM Amount: 23253.64 Pay Date: 11/13/2024,NIKON INSTRUMENTS INC,0.0,23253.64,-22020.49
2215510 BME AM FY24,0930,Voluntary Transfer In,2024-02-28,TF,27123305,01,2024-02-28,,,2215510/2259000,Transfer Of Funds - 2215510/2259000,,0.0,-300000.0,0.0
2215510 BME AM FY24,0939,Transfers In / Allocations,2024-07-08,YETF,28358541,01,2024-07-08,,,MOVING TO SUB,Year End Transfer Of Funds - CLEARING DEF. to subaccount BMEAM,,0.0,-0.07,0.0
2215510 BME AM FY24,7690,Scientific Equipment,2024-03-29,PO,27375160,01,2024-03-29,749517,,NIKON INSTRUMENTS INC,Purchase Order - Alexander McGhee - Nikon,NIKON INSTRUMENTS INC,0.0,0.0,300000.0
2215510 BME AM FY24,7690,Scientific Equipment,2024-06-06,PRNC,28062536,01,2024-06-06,749517,,NIKON INSTRUMENTS INC,PO: 749517 Vendor: NIKON INSTRUMENTS INC Account: UA 1101935 Amount: 540233.87 Pay Date: 06/19/2024,NIKON INSTRUMENTS INC,0.0,300000.07,-300000.0
